Date,High,Low,Open,Close,Volume,Adj Close,Name
2018-03-07,69.86000061035156,67.30000305175781,67.36000061035156,69.69999694824219,3125800.0,68.03575897216797,A
2018-03-08,70.2699966430664,69.19000244140625,69.72000122070312,69.8499984741211,2453400.0,68.18217468261719,A
2018-03-09,71.5,70.0,70.2699966430664,71.12999725341797,2061200.0,69.43160247802734,A
2018-03-12,71.52999877929688,70.66999816894531,71.19999694824219,70.70999908447266,2049400.0,69.02163696289062,A
2018-03-13,71.5199966430664,70.41999816894531,71.0,70.68000030517578,1728100.0,68.99234008789062,A
2018-03-14,71.16000366210938,69.69000244140625,71.06999969482422,69.91999816894531,1866300.0,68.25049591064453,A
2018-03-15,70.66000366210938,69.87000274658203,70.08999633789062,70.18000030517578,2530400.0,68.50428009033203,A
2018-03-16,70.33999633789062,69.05000305175781,69.91999816894531,69.9000015258789,3378100.0,68.23097229003906,A
2018-03-19,70.30999755859375,69.05999755859375,69.79000091552734,69.33999633789062,2639400.0,67.68431854248047,A
2018-03-20,70.06999969482422,69.44999694824219,69.7699966430664,69.8499984741211,2379100.0,68.18217468261719,A
2018-03-21,70.08999633789062,69.36000061035156,69.87999725341797,69.4000015258789,1583200.0,67.74290466308594,A
2018-03-22,69.19999694824219,67.33000183105469,68.69999694824219,67.47000122070312,1690000.0,65.85899353027344,A
2018-03-23,67.7300033569336,65.94000244140625,67.58000183105469,66.05999755859375,2594100.0,64.48265838623047,A
2018-03-26,68.29000091552734,66.66000366210938,67.19999694824219,68.19999694824219,2263800.0,66.5715560913086,A
2018-03-27,68.62999725341797,66.54000091552734,68.4800033569336,67.0,2104500.0,65.40021514892578,A
2018-03-28,67.37999725341797,65.80999755859375,67.22000122070312,66.4000015258789,2267800.0,64.81454467773438,A
2018-03-29,67.58000183105469,66.11000061035156,66.75,66.9000015258789,2711300.0,65.30259704589844,A
2018-04-02,66.97000122070312,63.72999954223633,66.6500015258789,64.43000030517578,3085800.0,63.03196716308594,A
2018-04-03,65.87999725341797,64.62000274658203,64.94000244140625,65.41999816894531,2286100.0,64.00048065185547,A
2018-04-04,65.6500015258789,63.650001525878906,64.1500015258789,65.44999694824219,5084100.0,64.02982330322266,A
2018-04-05,66.30999755859375,65.5,65.81999969482422,65.68000030517578,2120200.0,64.25483703613281,A
2018-04-06,65.55999755859375,63.380001068115234,65.01000213623047,63.650001525878906,3578600.0,62.268882751464844,A
2018-04-09,66.25,64.08000183105469,64.91999816894531,65.19000244140625,2639800.0,63.77547073364258,A
2018-04-10,66.79000091552734,65.9000015258789,66.13999938964844,66.63999938964844,1872800.0,65.19400024414062,A
2018-04-11,66.5999984741211,65.81999969482422,65.9800033569336,66.08000183105469,1391400.0,64.64616394042969,A
2018-04-12,67.63999938964844,66.44999694824219,66.55999755859375,67.19999694824219,2180900.0,65.74185180664062,A
2018-04-13,67.66999816894531,66.87999725341797,67.5,67.20999908447266,2043900.0,65.75164794921875,A
2018-04-16,68.37000274658203,67.48999786376953,67.83000183105469,68.16999816894531,2887800.0,66.69081115722656,A
2018-04-17,68.8499984741211,68.06999969482422,68.5999984741211,68.44000244140625,2682600.0,66.95494842529297,A
2018-04-18,70.29000091552734,68.6500015258789,69.12000274658203,69.55000305175781,2678300.0,68.04086303710938,A
2018-04-19,69.58999633789062,67.36000061035156,69.4800033569336,67.97000122070312,2435100.0,66.49516296386719,A
2018-04-20,68.26000213623047,67.31999969482422,68.04000091552734,67.55000305175781,1917200.0,66.08427429199219,A
2018-04-23,68.66999816894531,67.52999877929688,67.70999908447266,68.06999969482422,2260600.0,66.59297180175781,A
2018-04-24,67.91000366210938,66.04000091552734,66.38999938964844,66.63999938964844,3701600.0,65.19400024414062,A
2018-04-25,67.08000183105469,64.91000366210938,66.69000244140625,65.80000305175781,4451600.0,64.37223052978516,A
2018-04-26,66.76000213623047,65.9000015258789,66.22000122070312,66.37000274658203,1978600.0,64.92987823486328,A
2018-04-27,66.55999755859375,65.95999908447266,66.33999633789062,66.27999877929688,1189200.0,64.84182739257812,A
2018-04-30,66.66000366210938,65.7300033569336,66.48999786376953,65.73999786376953,2277700.0,64.31353759765625,A
2018-05-01,66.3499984741211,65.48999786376953,65.62999725341797,66.23999786376953,3135100.0,64.80268096923828,A
2018-05-02,66.86000061035156,65.7699966430664,66.0,65.91000366210938,2240500.0,64.47985076904297,A
2018-05-03,66.45999908447266,64.86000061035156,65.7699966430664,66.33999633789062,2365900.0,64.90050506591797,A
2018-05-04,67.25,65.54000091552734,66.02999877929688,67.0,1330800.0,65.54619598388672,A
2018-05-07,67.9800033569336,67.06999969482422,67.16000366210938,67.38999938964844,1468700.0,65.92774963378906,A
2018-05-08,67.44000244140625,66.83999633789062,67.08000183105469,67.37000274658203,1916100.0,65.90815734863281,A
2018-05-09,68.41000366210938,67.1500015258789,67.37999725341797,68.12999725341797,2108500.0,66.65166473388672,A
2018-05-10,68.87999725341797,68.12000274658203,68.12000274658203,68.86000061035156,1844900.0,67.36582946777344,A
2018-05-11,69.5999984741211,68.91000366210938,69.19000244140625,69.44999694824219,1524200.0,67.94303894042969,A
2018-05-14,70.44999694824219,69.0,69.7300033569336,69.20999908447266,3322600.0,67.708251953125,A
2018-05-15,64.0999984741211,60.70000076293945,61.84000015258789,62.5,14451200.0,61.143836975097656,A
2018-05-16,62.9900016784668,61.650001525878906,62.5099983215332,61.939998626708984,5872500.0,60.59598922729492,A
2018-05-17,63.90999984741211,61.7599983215332,61.97999954223633,63.59000015258789,5211300.0,62.21018981933594,A
2018-05-18,64.5999984741211,63.5099983215332,63.630001068115234,64.31999969482422,4163500.0,62.924346923828125,A
2018-05-21,65.98999786376953,64.68000030517578,64.75,65.55000305175781,4527300.0,64.12765502929688,A
2018-05-22,65.88999938964844,64.69000244140625,65.62000274658203,64.83999633789062,3415500.0,63.43305587768555,A
2018-05-23,65.0,64.20999908447266,64.20999908447266,64.52999877929688,3222400.0,63.129791259765625,A
2018-05-24,65.0,64.06999969482422,64.62000274658203,64.12000274658203,1525800.0,62.72869110107422,A
2018-05-25,64.11000061035156,62.84000015258789,63.939998626708984,63.150001525878906,1742000.0,61.77974319458008,A
2018-05-29,62.66999816894531,61.29999923706055,62.630001068115234,61.849998474121094,3559200.0,60.50794219970703,A
2018-05-30,63.060001373291016,62.0,62.2400016784668,62.689998626708984,1731500.0,61.329715728759766,A
2018-05-31,62.83000183105469,61.849998474121094,62.650001525878906,61.91999816894531,2510400.0,60.576419830322266,A
2018-06-01,63.22999954223633,62.439998626708984,62.470001220703125,62.779998779296875,2277900.0,61.417762756347656,A
2018-06-04,63.5099983215332,62.7599983215332,63.16999816894531,63.380001068115234,1958000.0,62.0047492980957,A
2018-06-05,63.869998931884766,63.09000015258789,63.459999084472656,63.52000045776367,1889500.0,62.141700744628906,A
2018-06-06,65.19000244140625,63.060001373291016,63.75,65.19000244140625,3177600.0,63.77547073364258,A
2018-06-07,66.08999633789062,64.80000305175781,65.41000366210938,65.2300033569336,2977200.0,63.814605712890625,A
2018-06-08,66.37000274658203,65.1500015258789,65.3499984741211,65.7300033569336,3853800.0,64.30375671386719,A
2018-06-11,66.75,65.58999633789062,65.68000030517578,66.12999725341797,3316700.0,64.69507598876953,A
2018-06-12,66.55000305175781,65.62999725341797,65.97000122070312,66.31999969482422,2007000.0,64.88095092773438,A
2018-06-13,66.68000030517578,65.97000122070312,66.5999984741211,66.26000213623047,4357700.0,64.82225036621094,A
2018-06-14,66.44999694824219,65.70999908447266,66.44999694824219,66.30999755859375,3487900.0,64.87116241455078,A
2018-06-15,66.23999786376953,65.19000244140625,66.11000061035156,66.12999725341797,4113200.0,64.69507598876953,A
2018-06-18,65.54000091552734,64.52999877929688,65.4800033569336,64.97000122070312,2563100.0,63.560237884521484,A
2018-06-19,64.44999694824219,63.20000076293945,64.22000122070312,63.52000045776367,4621400.0,62.141700744628906,A
2018-06-20,63.56999969482422,62.630001068115234,63.540000915527344,62.790000915527344,4942100.0,61.427547454833984,A
2018-06-21,63.220001220703125,62.27000045776367,62.810001373291016,63.040000915527344,4319400.0,61.672119140625,A
2018-06-22,63.689998626708984,62.72999954223633,63.58000183105469,62.790000915527344,2893800.0,61.427547454833984,A
2018-06-25,62.689998626708984,60.79999923706055,62.459999084472656,61.20000076293945,2426800.0,59.87205505371094,A
2018-06-26,62.31999969482422,61.02000045776367,61.22999954223633,61.97999954223633,3655600.0,60.63511657714844,A
2018-06-27,63.0,61.099998474121094,62.2599983215332,61.13999938964844,2025800.0,59.81334686279297,A
2018-06-28,61.63999938964844,60.41999816894531,61.130001068115234,61.290000915527344,1564100.0,59.96009826660156,A
2018-06-29,62.470001220703125,61.56999969482422,61.68000030517578,61.84000015258789,1913800.0,60.49816131591797,A
2018-07-02,61.47999954223633,60.790000915527344,61.36000061035156,61.470001220703125,1526500.0,60.28143310546875,A
2018-07-03,62.09000015258789,61.060001373291016,61.93000030517578,61.25,864400.0,60.06568908691406,A
2018-07-05,61.88999938964844,60.90999984741211,61.47999954223633,61.79999923706055,2247500.0,60.60505294799805,A
2018-07-06,62.400001525878906,61.650001525878906,61.91999816894531,62.290000915527344,2269700.0,61.0855827331543,A
2018-07-09,63.31999969482422,62.43000030517578,62.43000030517578,63.119998931884766,1508600.0,61.8995361328125,A
2018-07-10,63.7400016784668,63.06999969482422,63.369998931884766,63.66999816894531,1924400.0,62.43889617919922,A
2018-07-11,63.279998779296875,62.59000015258789,62.59000015258789,62.86000061035156,1780500.0,61.64455795288086,A
2018-07-12,63.779998779296875,63.290000915527344,63.33000183105469,63.45000076293945,1748100.0,62.223148345947266,A
2018-07-13,63.83000183105469,63.209999084472656,63.52000045776367,63.380001068115234,963700.0,62.15450668334961,A
2018-07-16,63.22999954223633,62.630001068115234,63.22999954223633,62.720001220703125,929300.0,61.50727081298828,A
2018-07-17,63.2599983215332,62.150001525878906,62.52000045776367,63.040000915527344,1469800.0,61.82107162475586,A
2018-07-18,63.22999954223633,62.75,63.029998779296875,62.9900016784668,1202300.0,61.77204513549805,A
2018-07-19,64.6500015258789,63.400001525878906,63.61000061035156,64.1500015258789,1726700.0,62.90961456298828,A
2018-07-20,64.33000183105469,63.68000030517578,63.83000183105469,63.849998474121094,1619900.0,62.61541748046875,A
2018-07-23,64.0,63.369998931884766,63.70000076293945,63.720001220703125,1417500.0,62.48793411254883,A
2018-07-24,65.3499984741211,63.689998626708984,63.939998626708984,64.79000091552734,2454400.0,63.5372428894043,A
2018-07-25,66.04000091552734,64.83999633789062,65.13999938964844,65.95999908447266,2925800.0,64.68461608886719,A
2018-07-26,66.83000183105469,65.81999969482422,66.0,66.75,2583500.0,65.4593505859375,A
2018-07-27,66.7699966430664,65.36000061035156,66.6500015258789,65.75,2638900.0,64.47866821289062,A
2018-07-30,66.06999969482422,64.51000213623047,65.87000274658203,64.62999725341797,1601200.0,63.38032913208008,A
2018-07-31,66.69000244140625,64.54000091552734,64.93000030517578,66.04000091552734,2539200.0,64.76307678222656,A
2018-08-01,66.16999816894531,64.62999725341797,65.83999633789062,64.9800033569336,2679200.0,63.72356414794922,A
2018-08-02,65.38999938964844,64.5,64.75,65.29000091552734,2263200.0,64.02758026123047,A
2018-08-03,65.79000091552734,64.95999908447266,65.5,65.7300033569336,1857300.0,64.45907592773438,A
2018-08-06,66.66000366210938,65.33000183105469,65.69999694824219,66.51000213623047,2873100.0,65.22398376464844,A
2018-08-07,67.94000244140625,66.62999725341797,66.83000183105469,67.66000366210938,2829000.0,66.35175323486328,A
2018-08-08,68.1500015258789,67.33999633789062,67.73999786376953,67.37999725341797,1681900.0,66.07716369628906,A
2018-08-09,67.62000274658203,66.61000061035156,67.4800033569336,66.69000244140625,1727800.0,65.4005126953125,A
2018-08-10,66.87000274658203,65.93000030517578,66.81999969482422,66.26000213623047,2165900.0,64.97880554199219,A
2018-08-13,66.98999786376953,65.66999816894531,66.44000244140625,65.94000244140625,2983100.0,64.66500854492188,A
2018-08-14,67.26000213623047,66.05000305175781,66.05000305175781,66.75,3110100.0,65.4593505859375,A
2018-08-15,66.38999938964844,64.22000122070312,65.94000244140625,64.7300033569336,6071500.0,63.478397369384766,A
2018-08-16,65.66999816894531,64.80999755859375,65.04000091552734,65.5,3149500.0,64.23350524902344,A
2018-08-17,65.4800033569336,64.27999877929688,65.4800033569336,64.66000366210938,2449200.0,63.40975570678711,A
2018-08-20,65.11000061035156,64.45999908447266,64.56999969482422,64.47000122070312,1619900.0,63.22343826293945,A
2018-08-21,65.4000015258789,64.62000274658203,64.73999786376953,64.93000030517578,2982800.0,63.67452621459961,A
2018-08-22,65.87000274658203,64.55000305175781,64.73999786376953,65.6500015258789,2565600.0,64.38060760498047,A
2018-08-23,65.98999786376953,65.52999877929688,65.69000244140625,65.69000244140625,2287700.0,64.41984558105469,A
2018-08-24,66.26000213623047,65.58999633789062,65.73999786376953,65.9800033569336,1904200.0,64.70423889160156,A
2018-08-27,66.3499984741211,65.86000061035156,66.33000183105469,66.08000183105469,1158800.0,64.80229949951172,A
2018-08-28,67.30000305175781,66.3499984741211,66.41000366210938,66.69000244140625,2284300.0,65.4005126953125,A
2018-08-29,67.27999877929688,66.4000015258789,66.69000244140625,67.01000213623047,1852100.0,65.71432495117188,A
2018-08-30,67.6500015258789,66.86000061035156,67.0,67.26000213623047,2246300.0,65.95948028564453,A
2018-08-31,67.55000305175781,67.05000305175781,67.13999938964844,67.54000091552734,1582400.0,66.23406982421875,A
2018-09-04,67.55999755859375,66.8499984741211,67.33999633789062,67.2699966430664,1728000.0,65.96927642822266,A
2018-09-05,67.4000015258789,66.76000213623047,67.27999877929688,66.95999908447266,1859600.0,65.66526794433594,A
2018-09-06,67.55000305175781,66.83000183105469,67.0,67.36000061035156,1031500.0,66.05754852294922,A
2018-09-07,67.83000183105469,67.02999877929688,67.1500015258789,67.4000015258789,1585500.0,66.0967788696289,A
2018-09-10,68.41000366210938,67.72000122070312,67.81999969482422,67.93000030517578,2065700.0,66.61654663085938,A
2018-09-11,68.05999755859375,67.48999786376953,67.69999694824219,67.62000274658203,1676700.0,66.3125228881836,A
2018-09-12,68.01000213623047,67.25,67.5999984741211,67.91000366210938,1125400.0,66.59691619873047,A
2018-09-13,69.66000366210938,67.98999786376953,68.0999984741211,69.33000183105469,2495000.0,67.98945617675781,A
2018-09-14,69.41000366210938,68.55999755859375,69.27999877929688,68.8499984741211,1461100.0,67.51873779296875,A
2018-09-17,69.66000366210938,69.0,69.63999938964844,69.08000183105469,1816600.0,67.7442855834961,A
2018-09-18,69.2699966430664,68.41000366210938,69.0999984741211,68.93000030517578,1780400.0,67.5971908569336,A
2018-09-19,69.63999938964844,68.87999725341797,69.04000091552734,69.55999755859375,1183400.0,68.21501159667969,A
2018-09-20,71.16000366210938,69.69999694824219,69.7300033569336,71.12999725341797,2865600.0,69.75465393066406,A
2018-09-21,71.45999908447266,70.55999755859375,71.43000030517578,70.72000122070312,3119700.0,69.35257720947266,A
2018-09-24,70.68000030517578,69.69999694824219,70.68000030517578,69.94999694824219,2333600.0,68.59745025634766,A
2018-09-25,70.83000183105469,69.91000366210938,70.16999816894531,70.37999725341797,2090200.0,69.01915740966797,A
2018-09-26,70.98999786376953,70.05000305175781,70.56999969482422,70.33000183105469,1830300.0,68.9701156616211,A
2018-09-27,70.8499984741211,70.0999984741211,70.58000183105469,70.80000305175781,1581700.0,69.4310302734375,A
2018-09-28,71.0,70.45999908447266,70.69000244140625,70.54000091552734,2248100.0,69.17606353759766,A
2018-10-01,71.58000183105469,70.6500015258789,70.68000030517578,71.26000213623047,2837500.0,70.0300521850586,A
2018-10-02,71.7300033569336,70.9800033569336,71.23999786376953,71.68000030517578,2617500.0,70.44281005859375,A
2018-10-03,72.37000274658203,71.5999984741211,71.68000030517578,72.12000274658203,3203100.0,70.8752212524414,A
2018-10-04,72.12999725341797,70.4800033569336,71.91999816894531,70.66000366210938,2961800.0,69.44042205810547,A
2018-10-05,71.18000030517578,69.44999694824219,70.66999816894531,70.30000305175781,2376800.0,69.08663177490234,A
2018-10-08,70.05000305175781,68.97000122070312,69.95999908447266,69.5,2179400.0,68.30044555664062,A
2018-10-09,69.62999725341797,68.70999908447266,69.33999633789062,69.41000366210938,2179200.0,68.21199035644531,A
2018-10-10,69.41000366210938,66.61000061035156,69.41000366210938,66.66999816894531,3055700.0,65.51927947998047,A
2018-10-11,66.97000122070312,64.62000274658203,66.63999938964844,64.88999938964844,3624200.0,63.77000045776367,A
2018-10-12,67.02999877929688,65.30000305175781,66.0999984741211,66.23999786376953,3669500.0,65.0967025756836,A
2018-10-15,66.3499984741211,65.36000061035156,65.91999816894531,65.62999725341797,1602800.0,64.49723052978516,A
2018-10-16,67.56999969482422,65.98999786376953,66.25,67.45999908447266,1868300.0,66.29564666748047,A
2018-10-17,67.45999908447266,66.30999755859375,67.16999816894531,67.19999694824219,1991200.0,66.04013061523438,A
2018-10-18,67.19999694824219,65.26000213623047,67.12000274658203,65.75,2327300.0,64.61515808105469,A
2018-10-19,66.23999786376953,64.23999786376953,65.80999755859375,64.47000122070312,2418300.0,63.357261657714844,A
2018-10-22,64.83999633789062,63.540000915527344,64.69000244140625,64.27999877929688,2227900.0,63.170536041259766,A
2018-10-23,63.130001068115234,61.380001068115234,62.81999969482422,62.72999954223633,4219800.0,61.64728546142578,A
2018-10-24,63.7599983215332,61.0099983215332,62.91999816894531,61.130001068115234,3481200.0,60.07490539550781,A
2018-10-25,62.88999938964844,61.06999969482422,61.4900016784668,62.61000061035156,3318300.0,61.52935791015625,A
2018-10-26,63.11000061035156,61.130001068115234,61.81999969482422,62.72999954223633,3119900.0,61.64728546142578,A
2018-10-29,64.16999816894531,61.130001068115234,63.650001525878906,62.08000183105469,2919900.0,61.00849914550781,A
2018-10-30,63.720001220703125,61.68000030517578,62.349998474121094,63.63999938964844,3076700.0,62.54158401489258,A
2018-10-31,65.9800033569336,64.19000244140625,64.3499984741211,64.79000091552734,3820700.0,63.67173385620117,A
2018-11-01,65.33999633789062,64.58000183105469,65.06999969482422,65.22000122070312,1882400.0,64.09430694580078,A
2018-11-02,66.61000061035156,65.44000244140625,65.80000305175781,65.93000030517578,2272100.0,64.79205322265625,A
2018-11-05,66.38999938964844,65.2300033569336,66.02999877929688,65.91000366210938,2348700.0,64.77240753173828,A
2018-11-06,66.41999816894531,65.66999816894531,66.04000091552734,65.9800033569336,2287300.0,64.84120178222656,A
2018-11-07,68.37999725341797,66.27999877929688,66.51000213623047,68.26000213623047,2700600.0,67.08184814453125,A
2018-11-08,68.36000061035156,67.37999725341797,67.98999786376953,67.79000091552734,2444600.0,66.61996459960938,A
2018-11-09,67.76000213623047,66.69999694824219,67.5999984741211,67.2699966430664,2573500.0,66.10891723632812,A
2018-11-12,66.25,64.44999694824219,66.16000366210938,64.5,3000000.0,63.386741638183594,A
2018-11-13,65.47000122070312,63.939998626708984,64.58999633789062,64.33999633789062,2216500.0,63.22949981689453,A
2018-11-14,64.83999633789062,63.279998779296875,64.63999938964844,63.470001220703125,4852600.0,62.374515533447266,A
2018-11-15,64.94999694824219,62.540000915527344,63.31999969482422,64.72000122070312,3846100.0,63.602943420410156,A
2018-11-16,65.5999984741211,64.37999725341797,64.37999725341797,64.98999786376953,2963300.0,63.8682746887207,A
2018-11-19,64.95999908447266,62.400001525878906,64.66999816894531,62.61000061035156,3392100.0,61.52935791015625,A
2018-11-20,68.43000030517578,64.93000030517578,66.25,67.5199966430664,8187200.0,66.35459899902344,A
2018-11-21,68.66999816894531,67.19000244140625,67.66000366210938,67.72000122070312,3557600.0,66.55116271972656,A
2018-11-23,68.61000061035156,67.04000091552734,67.04000091552734,68.20999908447266,1374300.0,67.03269958496094,A
2018-11-26,69.30000305175781,68.38999938964844,68.94000244140625,69.25,2406300.0,68.05474853515625,A
2018-11-27,69.5199966430664,68.69999694824219,68.87000274658203,69.36000061035156,2533600.0,68.16285705566406,A
2018-11-28,71.48999786376953,69.43000030517578,69.81999969482422,71.4800033569336,2661300.0,70.24626922607422,A
2018-11-29,72.18000030517578,71.2300033569336,71.2300033569336,71.56999969482422,2625800.0,70.33470916748047,A
2018-11-30,72.6500015258789,71.33999633789062,71.62999725341797,72.3499984741211,2279500.0,71.10124206542969,A
2018-12-03,74.79000091552734,73.19000244140625,73.33000183105469,74.66999816894531,4265200.0,73.3812026977539,A
2018-12-04,75.11000061035156,72.62999725341797,74.69999694824219,72.91000366210938,4263800.0,71.65159606933594,A
2018-12-06,71.93000030517578,69.9000015258789,71.19999694824219,71.91000366210938,3505900.0,70.66883850097656,A
2018-12-07,72.08999633789062,69.6500015258789,71.70999908447266,70.25,2184500.0,69.03748321533203,A
2018-12-10,70.70999908447266,68.56999969482422,70.43000030517578,70.58999633789062,2347200.0,69.37161254882812,A
2018-12-11,72.44000244140625,70.69999694824219,71.76000213623047,71.05000305175781,2926000.0,69.82369232177734,A
2018-12-12,73.04000091552734,71.5999984741211,72.16999816894531,71.75,2842900.0,70.51160430908203,A
2018-12-13,72.68000030517578,70.9000015258789,72.13999938964844,71.13999938964844,2200600.0,69.9121322631836,A
2018-12-14,70.61000061035156,69.12999725341797,70.41999816894531,69.36000061035156,1982700.0,68.16285705566406,A
2018-12-17,69.62999725341797,67.4000015258789,69.11000061035156,67.8499984741211,2241700.0,66.67892456054688,A
2018-12-18,69.02999877929688,67.38999938964844,68.44999694824219,67.98999786376953,2112000.0,66.81649780273438,A
2018-12-19,69.08999633789062,65.80999755859375,68.2699966430664,66.83000183105469,2845500.0,65.6765365600586,A
2018-12-20,66.45999908447266,64.58999633789062,66.33000183105469,65.19000244140625,3547800.0,64.06482696533203,A
2018-12-21,66.2300033569336,63.220001220703125,65.22000122070312,63.290000915527344,4683100.0,62.19761657714844,A
2018-12-24,63.630001068115234,62.220001220703125,62.93000030517578,62.66999816894531,1668500.0,61.58831787109375,A
2018-12-26,65.58000183105469,62.7599983215332,62.93000030517578,65.54000091552734,1701800.0,64.40878295898438,A
2018-12-27,66.5,64.0,64.5,66.4800033569336,1655000.0,65.33256530761719,A
2018-12-28,67.12000274658203,65.70999908447266,66.9800033569336,65.95999908447266,1927700.0,64.98184204101562,A
2018-12-31,67.4800033569336,66.33999633789062,66.33999633789062,67.45999908447266,1572100.0,66.4595947265625,A
2019-01-02,66.56999969482422,65.30000305175781,66.5,65.69000244140625,2113300.0,64.71585083007812,A
2019-01-03,65.77999877929688,62.0,65.52999877929688,63.27000045776367,5383900.0,62.33173751831055,A
2019-01-04,65.94999694824219,64.08999633789062,64.08999633789062,65.45999908447266,3123700.0,64.4892578125,A
2019-01-07,67.43000030517578,65.61000061035156,65.63999938964844,66.8499984741211,3235100.0,65.85863494873047,A
2019-01-08,68.20999908447266,66.69999694824219,67.58999633789062,67.83000183105469,1578100.0,66.82411193847656,A
2019-01-09,69.66000366210938,68.0,68.19999694824219,69.25,2442300.0,68.22305297851562,A
2019-01-10,69.94999694824219,68.5999984741211,69.05000305175781,69.9000015258789,1080900.0,68.86341857910156,A
