,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-01,67.18,71.489998,61.5,64.550003,64.464104,100307500
1,2016-02-01,64.16999799999999,65.440002,53.009997999999996,64.239998,64.15451,121355500
2,2016-03-01,64.449997,67.160004,62.580002,66.110001,66.022026,67511000
3,2016-04-01,65.360001,66.970001,61.23,61.849998,61.76769300000001,55150300
4,2016-05-01,62.0,77.150002,61.099998,76.75,76.647865,101754100
5,2016-06-01,76.809998,78.089996,71.010002,75.760002,75.659187,63905300
6,2016-07-01,75.75,79.989998,74.32,76.32,76.218437,63936600
7,2016-08-01,76.230003,82.629997,75.16999799999999,81.230003,81.12191,81523000
8,2016-09-01,81.519997,85.83000200000001,79.510002,85.400002,85.286354,52646900
9,2016-10-01,85.220001,86.07,77.43,78.519997,78.415504,59657700
10,2016-11-01,78.639999,82.449997,75.529999,79.239998,79.134552,83081000
11,2016-12-01,79.209999,82.620003,73.739998,78.760002,78.655197,56305900
12,2017-01-01,79.519997,84.089996,77.940002,83.43,83.318977,52390800
13,2017-02-01,83.43,88.279999,80.400002,86.5,86.384895,62768200
14,2017-03-01,86.93,91.82,86.089996,89.519997,89.400871,60564000
15,2017-04-01,89.900002,94.989998,87.940002,94.82,94.69381700000001,35679300
16,2017-05-01,95.209999,114.160004,93.620003,113.33000200000001,113.17919199999999,88432000
17,2017-06-01,113.959999,116.040001,105.470001,105.720001,105.579315,78771700
18,2017-07-01,106.510002,120.25,105.209999,116.739998,116.584648,56189200
19,2017-08-01,117.57,122.790001,113.510002,121.5,121.33831799999999,47164900
20,2017-09-01,121.269997,122.129997,112.83000200000001,118.059998,117.90289299999999,47521600
21,2017-10-01,118.889999,120.290001,110.309998,119.599998,119.44084199999999,59840500
22,2017-11-01,116.0,116.599998,104.949997,106.349998,106.208473,84416400
23,2017-12-01,105.860001,110.0,99.629997,105.059998,104.920189,69438500
24,2018-01-01,106.150002,131.009995,105.349998,126.959999,126.791046,99980800
25,2018-02-01,126.75,130.059998,114.66999799999999,123.699997,123.535385,73904600
26,2018-03-01,124.540001,131.130005,118.260002,121.239998,121.078659,60036200
27,2018-04-01,120.480003,125.83000200000001,115.809998,117.980003,117.823006,53875500
28,2018-05-01,118.059998,134.610001,114.879997,130.91000400000001,130.735794,72528100
29,2018-06-01,132.080002,147.130005,131.669998,141.020004,140.83235200000001,66246100
30,2018-07-01,140.490005,151.259995,125.309998,128.75,128.578674,69102100
31,2018-08-01,130.25,134.0,113.089996,113.410004,113.25908700000001,116126100
32,2018-09-01,113.720001,120.660004,110.529999,120.489998,120.329659,77932800
33,2018-10-01,121.150002,121.300003,89.120003,90.980003,90.858932,133547000
34,2018-11-01,91.0,95.800003,80.41999799999999,84.07,83.958122,96352700
35,2018-12-01,85.809998,86.639999,73.910004,78.910004,78.80499300000001,87762600
36,2019-01-01,77.220001,93.160004,77.199997,92.239998,92.117249,94528900
37,2019-02-01,92.199997,108.800003,78.0,95.779999,95.65254200000001,264753700
38,2019-03-01,96.83000200000001,105.0,94.129997,101.629997,101.494759,113363400
39,2019-04-01,103.029999,103.949997,91.0,94.650002,94.524048,79192000
40,2019-05-01,95.010002,99.57,89.910004,93.08000200000001,92.95613900000001,98198700
41,2019-06-01,93.290001,101.449997,90.190002,101.260002,101.125252,63852600
42,2019-07-01,102.650002,103.589996,86.239998,92.5,92.37690699999999,98341900
43,2019-08-01,93.25,97.07,87.230003,93.68,93.555336,76042900
44,2019-09-01,92.730003,101.779999,92.650002,97.82,97.68982700000001,52807100
45,2019-10-01,97.809998,98.0,92.160004,96.400002,96.271721,73187000
46,2019-11-01,97.120003,102.0,95.08000200000001,101.010002,100.875587,55541200
47,2019-12-01,101.41999799999999,108.91999799999999,99.099998,107.510002,107.36693600000001,41882000
48,2020-01-01,107.940002,114.129997,105.120003,107.91999799999999,107.77638200000001,51708200
49,2020-02-01,107.93,110.959999,98.589996,101.370003,101.235107,55140500
50,2020-03-01,101.91999799999999,111.940002,85.690002,100.16999799999999,100.036697,116497800
51,2020-04-01,98.379997,118.690002,96.699997,114.260002,114.107956,72981400
52,2020-05-01,113.129997,123.139999,111.110001,122.879997,122.716476,71402700
53,2020-06-01,123.279999,133.600006,113.279999,132.050003,131.87428300000002,64143400
54,2020-07-01,132.03999299999998,142.83999599999999,131.330002,141.619995,141.431534,45878900
55,2020-08-01,141.550003,147.360001,135.559998,139.470001,139.284409,36851400
56,2020-09-01,140.740005,140.740005,123.33000200000001,130.41000400000001,130.23646499999998,49632400
57,2020-10-01,132.070007,134.059998,118.519997,119.83000200000001,119.67053999999999,46978200
58,2020-11-01,120.940002,128.880005,110.150002,127.75,127.58000200000001,77826600
59,2020-12-01,127.58000200000001,143.860001,125.660004,143.600006,143.40892,58448600
60,2021-01-01,143.440002,150.300003,134.630005,143.199997,143.199997,58414700
